Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,493.3,164.85,4.636,-0.31328,0.0066,0.0082,0.005,1244.444,8.059e-05,8.059e-05,8.059e-05
1,289.08,197.83,4.736,-0.31292,0.019,0.0214,0.0166,1244.444,0.0001737,0.0001737,0.0001737
2,245.02,180.65,4.819,-0.3113,0.036,0.0378,0.0342,1244.444,0.0005025,0.0005025,0.0005025
3,342.06,184.95,4.747,-0.31115,0.0074,0.008,0.0068,1244.444,0.0002056,0.0002056,0.0002056
4,238.32,215.37,4.788,-0.31095,0.0136,0.0136,0.0136,1244.444,0.0002541,0.0002541,0.0002541
5,222.74,162.69,4.851,-0.31057,0.0317,0.0154,0.048,1244.444,0.0002761,0.0002761,0.0002761
6,261.76,92.27,4.9,-0.30906,0.1029,0.0804,0.1254,1244.444,0.0002301,0.0002301,0.0002301
7,172.32,61.75,4.756,-0.311,0.0056,0.0064,0.0048,1244.444,0.0003623,0.0003623,0.0003623
8,372.87,59.31,4.813,-0.31335,0.0584,0.0922,0.0246,1244.444,0.000721,0.000721,0.000721
9,403.09,64.14,4.638,-0.3224,0.0219,0.0212,0.0226,1244.444,0.0002189,0.0002189,0.0002189
10,276.49,190.68,4.804,-0.31123,0.0095,0.0122,0.0068,1244.444,0.000232,0.000232,0.000232
11,299.31,77.3,4.743,-0.31179,0.0084,0.011,0.0058,1244.444,0.0001435,0.0001435,0.0001435
12,391.19,302.26,4.626,-0.31372,0.0145,0.0172,0.0118,1244.444,0.0002391,0.0002391,0.0002391
13,410.43,334.79,4.557,-0.31378,0.0385,0.0396,0.0374,1244.444,8.619e-05,8.619e-05,8.619e-05
14,383.6,43.92,4.509,-0.31577,0.0147,0.0246,0.0048,1244.444,0.0003711,0.0003711,0.0003711
15,190.95,225.44,4.599,-0.32045,0.0244,0.0238,0.025,1244.444,0.0005318,0.0005318,0.0005318
16,350.59,30.72,4.937,-0.30883,0.0616,0.0512,0.072,1244.444,0.0008661,0.0008661,0.0008661
17,394.03,72.72,4.753,-0.31153,0.0081,0.011,0.0052,1244.444,0.0005015,0.0005015,0.0005015
18,543.67,52.14,4.659,-0.28926,0.0244,0.027,0.0218,1244.444,0.0001253,0.0001253,0.0001253
19,332.42,30.22,4.821,-0.31198,0.0373,0.0284,0.0462,1244.444,0.0002,0.0002,0.0002
20,386.99,67.67,4.738,-0.31197,0.0351,0.041,0.0292,1244.444,0.0002225,0.0002225,0.0002225
21,223.93,28.86,4.774,-0.31143,0.0373,0.039,0.0356,1244.444,0.0002722,0.0002722,0.0002722
22,301.51,257.29,4.668,-0.31332,0.0105,0.0166,0.0044,1244.444,0.0006837,0.0006837,0.0006837
23,108.59,39.33,4.758,-0.31174,0.0124,0.0114,0.0134,1244.444,0.0002226,0.0002226,0.0002226
24,338.39,21.91,4.611,-0.31355,0.0293,0.0222,0.0364,1244.444,0.0002569,0.0002569,0.0002569
25,280.63,346.74,4.732,-0.31226,0.021,0.0228,0.0192,1244.444,0.0001487,0.0001487,0.0001487
26,283.56,153.54,4.777,-0.31228,0.0041,0.0056,0.0026,1244.444,0.000166,0.000166,0.000166
27,424.9,117.09,4.68,-0.31283,0.0067,0.0064,0.007,1244.444,0.0001407,0.0001407,0.0001407
28,197.27,57.01,4.744,-0.27186,0.0926,0.0552,0.13,1244.444,0.0002527,0.0002527,0.0002527
29,300.87,157.21,4.792,-0.32426,0.0126,0.0152,0.01,1244.444,0.0001624,0.0001624,0.0001624
30,415.78,70.22,4.693,-0.31268,0.0135,0.0114,0.0156,1244.444,0.0002761,0.0002761,0.0002761
31,297.26,27.29,5.058,-0.30701,0.0112,0.0128,0.0096,1244.444,0.0005147,0.0005147,0.0005147
32,382.28,283.08,4.93,-0.30828,0.0245,0.0252,0.0238,1244.444,0.0002166,0.0002166,0.0002166
33,432.76,219.24,4.677,-0.31373,0.007,0.0102,0.0038,1244.444,0.0001683,0.0001683,0.0001683
34,283.35,87.56,4.71,-0.2877,0.0902,0.06,0.1204,1244.444,0.0003384,0.0003384,0.0003384
35,358.23,55.39,4.915,-0.3092,0.0099,0.0092,0.0106,1244.444,0.0001706,0.0001706,0.0001706
36,250.61,46.54,4.854,-0.31028,0.006,0.0062,0.0058,1244.444,0.0003821,0.0003821,0.0003821
37,441.1,338.45,4.594,-0.31539,0.0104,0.0142,0.0066,1244.444,0.000117,0.000117,0.000117
38,291.18,163.49,4.486,-0.31594,0.0106,0.011,0.0102,1244.444,0.00161,0.00161,0.00161
39,280.26,197.6,4.574,-0.31403,0.0063,0.0078,0.0048,1244.444,0.0001747,0.0001747,0.0001747
40,293.23,276.01,4.705,-0.31264,0.0152,0.0242,0.0062,1244.444,0.000173,0.000173,0.000173
41,111.69,222.74,4.815,-0.31264,0.0047,0.0064,0.003,1244.444,0.0001234,0.0001234,0.0001234
42,285.93,331.26,4.655,-0.31429,0.0468,0.0528,0.0408,1244.444,0.0001417,0.0001417,0.0001417
43,261.69,185.77,4.755,-0.31328,0.0181,0.0276,0.0086,1244.444,0.0002506,0.0002506,0.0002506
44,247.71,257.47,4.868,-0.3105,0.0048,0.0076,0.002,1244.444,0.000137,0.000137,0.000137
45,326.12,350.73,4.763,-0.31105,0.0075,0.0074,0.0076,1244.444,0.0001312,0.0001312,0.0001312
46,319.65,434.43,4.674,-0.31335,0.0064,0.0072,0.0056,1244.444,7.375e-05,7.375e-05,7.375e-05
47,375.15,117.08,4.795,-0.31225,0.0089,0.0106,0.0072,1244.444,0.000121,0.000121,0.000121
48,230.45,138.65,4.707,-0.31165,0.0168,0.0236,0.01,1244.444,0.0001424,0.0001424,0.0001424
49,279.23,168.89,4.811,-0.31113,0.0085,0.0136,0.0034,1244.444,0.0001551,0.0001551,0.0001551
