Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,108.91,11.72,5.088,-0.30783,0.0188,0.0128,0.0248,864.0,0.0001862,0.0001862,0.0001862
1,103.58,107.24,4.981,-0.30902,0.0054,0.0042,0.0066,864.0,0.0001832,0.0001832,0.0001832
2,103.51,112.83,4.892,-0.3104,0.0425,0.0468,0.0382,864.0,0.0002233,0.0002233,0.0002233
3,71.61,30.72,4.944,-0.27711,0.092,0.094,0.09,864.0,0.0004487,0.0004487,0.0004487
4,102.85,94.11,4.987,-0.32195,0.3157,0.3002,0.3312,864.0,0.00092,0.00092,0.00092
5,97.66,143.66,4.882,-0.31039,0.0989,0.1008,0.097,864.0,0.0004713,0.0004713,0.0004713
6,112.98,172.04,4.969,-0.30806,0.0555,0.0618,0.0492,864.0,0.0002949,0.0002949,0.0002949
7,86.01,52.86,5.015,-0.30824,0.0069,0.0094,0.0044,864.0,0.0004187,0.0004187,0.0004187
8,96.21,146.96,5.111,-0.3073,0.0073,0.0094,0.0052,864.0,0.0002732,0.0002732,0.0002732
9,44.16,17.77,4.972,-0.30941,0.3065,0.2664,0.3466,864.0,0.01205,0.01205,0.01205
10,158.2,21.89,4.876,-0.31036,0.1363,0.1642,0.1084,864.0,0.00345,0.00345,0.00345
11,114.28,30.06,5.132,-0.30673,0.225,0.2314,0.2186,864.0,0.00272,0.00272,0.00272
12,189.12,32.56,4.831,-0.31113,0.4777,0.4844,0.471,864.0,0.00276,0.00276,0.00276
13,79.87,10.31,4.95,-0.30876,0.0098,0.01,0.0096,864.0,0.0003224,0.0003224,0.0003224
14,103.93,125.1,4.995,-0.30886,0.0061,0.0094,0.0028,864.0,0.0003113,0.0003113,0.0003113
15,103.67,59.85,5.118,-0.30738,0.0091,0.0098,0.0084,864.0,0.00159,0.00159,0.00159
16,92.3,140.33,4.918,-0.3091,0.0034,0.0054,0.0014,864.0,0.0001562,0.0001562,0.0001562
17,100.86,27.84,5.003,-0.30763,0.0237,0.0302,0.0172,864.0,0.0003109,0.0003109,0.0003109
18,91.15,138.21,4.865,-0.31125,0.049,0.0422,0.0558,864.0,0.000233,0.000233,0.000233
19,80.78,81.53,5.104,-0.30768,0.0114,0.0128,0.01,864.0,0.0002978,0.0002978,0.0002978
20,86.46,150.23,4.902,-0.30965,0.005,0.0076,0.0024,864.0,0.0002538,0.0002538,0.0002538
21,100.27,159.41,5.04,-0.30739,0.0126,0.021,0.0042,864.0,0.0008312,0.0008312,0.0008312
22,77.7,48.44,4.979,-0.30076,0.0222,0.0174,0.027,864.0,0.0004778,0.0004778,0.0004778
23,83.88,130.07,5.033,-0.30851,0.0093,0.0124,0.0062,864.0,0.0002478,0.0002478,0.0002478
24,52.03,79.33,4.766,-0.30398,0.0435,0.048,0.039,864.0,0.00246,0.00246,0.00246
25,123.15,178.36,4.87,-0.31089,0.0099,0.0104,0.0094,864.0,0.0002462,0.0002462,0.0002462
26,101.34,138.99,4.999,-0.30886,0.0029,0.0038,0.002,864.0,0.000283,0.000283,0.000283
27,116.84,30.69,5.077,-0.30693,0.0907,0.1028,0.0786,864.0,0.0002672,0.0002672,0.0002672
28,80.68,65.82,5.198,-0.30578,0.006,0.01,0.002,864.0,0.0002185,0.0002185,0.0002185
29,130.58,18.41,4.994,-0.30757,0.067,0.0702,0.0638,864.0,0.0001998,0.0001998,0.0001998
30,120.35,110.82,5.083,-0.30708,0.0031,0.0058,0.0004,864.0,0.0003682,0.0003682,0.0003682
31,78.35,73.43,5.129,-0.30656,0.0027,0.0044,0.001,864.0,0.0003185,0.0003185,0.0003185
32,79.69,26.51,5.204,-0.30413,0.0026,0.0038,0.0014,864.0,0.0002231,0.0002231,0.0002231
33,104.55,56.97,4.953,-0.30938,0.0181,0.0194,0.0168,864.0,0.0007641,0.0007641,0.0007641
34,72.85,112.14,4.937,-0.30923,0.007,0.0092,0.0048,864.0,0.0002086,0.0002086,0.0002086
35,108.1,30.56,5.074,-0.30721,0.0078,0.0118,0.0038,864.0,0.0005245,0.0005245,0.0005245
36,123.58,198.72,5.102,-0.30593,0.0071,0.0064,0.0078,864.0,0.000283,0.000283,0.000283
37,74.9,86.05,5.168,-0.30222,0.0373,0.0476,0.027,864.0,0.00156,0.00156,0.00156
38,56.85,95.64,5.106,-0.30753,0.0081,0.01,0.0062,864.0,0.000228,0.000228,0.000228
39,87.25,94.45,5.018,-0.30838,0.056,0.037,0.075,864.0,0.0004531,0.0004531,0.0004531
40,62.59,14.35,5.163,-0.30613,0.0608,0.0654,0.0562,864.0,0.000225,0.000225,0.000225
41,81.51,48.71,5.093,-0.30775,0.0784,0.0734,0.0834,864.0,0.0003817,0.0003817,0.0003817
42,110.74,190.59,4.925,-0.30938,0.0201,0.0216,0.0186,864.0,0.0002443,0.0002443,0.0002443
43,95.19,92.01,5.033,-0.30812,0.017,0.0058,0.0282,864.0,0.0003201,0.0003201,0.0003201
44,100.68,157.12,5.116,-0.30753,0.0091,0.014,0.0042,864.0,0.0002595,0.0002595,0.0002595
45,122.18,144.36,4.88,-0.30948,0.0553,0.0638,0.0468,864.0,0.0001782,0.0001782,0.0001782
46,84.0,164.26,5.145,-0.30658,0.0028,0.0056,0.0,864.0,0.0002207,0.0002207,0.0002207
47,127.1,24.22,5.001,-0.30885,0.0071,0.0088,0.0054,864.0,0.0002751,0.0002751,0.0002751
48,87.78,190.71,4.934,-0.309,0.016,0.0096,0.0224,864.0,0.0001729,0.0001729,0.0001729
49,109.74,115.79,5.116,-0.30701,0.0033,0.0048,0.0018,864.0,0.0002224,0.0002224,0.0002224
50,102.58,176.34,5.017,-0.30795,0.0029,0.0042,0.0016,864.0,0.0002068,0.0002068,0.0002068
51,140.84,76.98,5.209,-0.30446,0.0037,0.0062,0.0012,864.0,0.0003192,0.0003192,0.0003192
52,75.11,57.42,5.016,-0.30785,0.0115,0.0142,0.0088,864.0,0.0008217,0.0008217,0.0008217
53,63.43,16.46,5.048,-0.30705,0.0542,0.06,0.0484,864.0,0.00136,0.00136,0.00136
54,73.77,106.32,5.024,-0.30335,0.0174,0.019,0.0158,864.0,0.0002695,0.0002695,0.0002695
55,54.04,134.84,5.197,-0.30556,0.0057,0.004,0.0074,864.0,0.0002635,0.0002635,0.0002635
56,57.4,73.77,5.188,-0.30564,0.0055,0.0084,0.0026,864.0,0.0003332,0.0003332,0.0003332
57,93.7,60.37,5.093,-0.30621,0.0068,0.0088,0.0048,864.0,0.0002491,0.0002491,0.0002491
58,77.28,90.2,4.965,-0.30941,0.0462,0.048,0.0444,864.0,0.0002041,0.0002041,0.0002041
59,77.46,86.6,5.019,-0.30794,0.0159,0.0202,0.0116,864.0,0.000246,0.000246,0.000246
60,92.97,48.01,5.141,-0.30605,0.0193,0.0258,0.0128,864.0,0.0007543,0.0007543,0.0007543
61,90.35,58.0,4.875,-0.3101,0.0385,0.0464,0.0306,864.0,0.0002186,0.0002186,0.0002186
62,101.88,144.99,4.961,-0.30931,0.0064,0.0094,0.0034,864.0,0.0002103,0.0002103,0.0002103
63,91.54,98.63,5.045,-0.30798,0.0114,0.0074,0.0154,864.0,0.0003492,0.0003492,0.0003492
64,98.77,72.63,5.258,-0.30505,0.0266,0.0276,0.0256,864.0,0.0003136,0.0003136,0.0003136
65,96.91,150.63,5.101,-0.30611,0.0027,0.0046,0.0008,864.0,0.0002415,0.0002415,0.0002415
66,107.01,95.65,5.234,-0.29458,0.0292,0.047,0.0114,864.0,0.00183,0.00183,0.00183
67,152.23,125.16,4.912,-0.30058,0.0648,0.0738,0.0558,864.0,0.0002409,0.0002409,0.0002409
68,94.78,70.65,5.136,-0.30448,0.008,0.0084,0.0076,864.0,0.0002563,0.0002563,0.0002563
69,80.98,127.12,4.944,-0.30828,0.0049,0.008,0.0018,864.0,0.0002347,0.0002347,0.0002347
70,120.11,91.26,5.155,-0.30506,0.0074,0.0098,0.005,864.0,0.0001952,0.0001952,0.0001952
71,104.49,110.53,5.119,-0.31568,0.0899,0.087,0.0928,864.0,0.0004674,0.0004674,0.0004674
72,94.46,131.31,5.145,-0.3059,0.0087,0.01,0.0074,864.0,0.000385,0.000385,0.000385
73,111.49,64.81,5.019,-0.30805,0.0028,0.0036,0.002,864.0,0.0001827,0.0001827,0.0001827
74,140.43,26.83,4.874,-0.32062,0.0755,0.0832,0.0678,864.0,0.0002364,0.0002364,0.0002364
75,79.1,92.07,5.008,-0.30781,0.0077,0.0082,0.0072,864.0,0.0001947,0.0001947,0.0001947
76,103.58,169.24,4.904,-0.31017,0.0018,0.0034,0.0002,864.0,0.0001939,0.0001939,0.0001939
77,50.06,77.72,5.071,-0.30801,0.0837,0.0832,0.0842,864.0,0.00131,0.00131,0.00131
78,72.94,16.78,5.277,-0.3036,0.0035,0.0052,0.0018,864.0,0.0002998,0.0002998,0.0002998
79,66.63,19.18,5.017,-0.30802,0.0143,0.0148,0.0138,864.0,0.0004143,0.0004143,0.0004143
80,78.62,135.27,5.081,-0.30759,0.0958,0.0942,0.0974,864.0,0.0001805,0.0001805,0.0001805
81,110.62,145.32,4.945,-0.3096,0.0118,0.0114,0.0122,864.0,0.0001803,0.0001803,0.0001803
82,97.08,37.68,5.08,-0.30778,0.0378,0.037,0.0386,864.0,0.0006601,0.0006601,0.0006601
83,105.81,190.65,5.052,-0.30815,0.0235,0.0266,0.0204,864.0,0.000651,0.000651,0.000651
84,119.72,14.54,4.909,-0.30897,0.002,0.0036,0.0004,864.0,0.0002031,0.0002031,0.0002031
85,106.67,76.56,5.092,-0.30693,0.0034,0.0054,0.0014,864.0,0.0003244,0.0003244,0.0003244
86,99.68,135.43,4.931,-0.30902,0.008,0.0096,0.0064,864.0,0.0002087,0.0002087,0.0002087
87,97.64,153.22,5.195,-0.30516,0.0173,0.0182,0.0164,864.0,0.0002733,0.0002733,0.0002733
88,55.82,81.83,5.097,-0.30661,0.0216,0.027,0.0162,864.0,0.0002139,0.0002139,0.0002139
89,93.33,43.7,4.958,-0.30863,0.0062,0.0112,0.0012,864.0,0.0002327,0.0002327,0.0002327
90,73.85,105.76,5.256,-0.3033,0.0056,0.0102,0.001,864.0,0.0002579,0.0002579,0.0002579
91,19.5,12.22,5.059,-0.30788,0.2588,0.3784,0.1392,864.0,0.04036,0.04036,0.04036
92,109.49,137.96,5.124,-0.30626,0.004,0.0058,0.0022,864.0,0.0002038,0.0002038,0.0002038
93,88.08,130.31,5.14,-0.30575,0.0025,0.004,0.001,864.0,0.0002115,0.0002115,0.0002115
94,78.81,59.44,5.176,-0.30523,0.0138,0.0152,0.0124,864.0,0.0003246,0.0003246,0.0003246
95,91.06,112.04,5.221,-0.30548,0.1183,0.13,0.1066,864.0,0.0003981,0.0003981,0.0003981
96,80.3,56.15,5.142,-0.30586,0.0278,0.0304,0.0252,864.0,0.0003199,0.0003199,0.0003199
97,64.25,86.21,5.052,-0.30754,0.0079,0.0108,0.005,864.0,0.0002524,0.0002524,0.0002524
98,92.92,66.29,5.122,-0.29461,0.0383,0.0432,0.0334,864.0,0.00464,0.00464,0.00464
99,104.62,42.03,5.175,-0.30474,0.0697,0.0738,0.0656,864.0,0.00177,0.00177,0.00177
100,66.1,53.17,5.028,-0.30765,0.0178,0.0228,0.0128,864.0,0.0002513,0.0002513,0.0002513
101,129.79,139.95,5.095,-0.30715,0.0068,0.0068,0.0068,864.0,0.0002194,0.0002194,0.0002194
