Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,265.11,242.71,4.656,-0.31111,0.0055,0.0102,0.0008,1244.444,0.0003114,0.0003114,0.0003114
1,386.71,324.24,4.535,0.0,0.0011,0.0014,0.0008,1244.444,0.0001129,0.0001129,0.0001129
2,221.03,110.98,4.68,-0.31073,0.0045,0.0064,0.0026,1244.444,0.0001123,0.0001123,0.0001123
3,418.63,200.77,4.607,0.0,0.0078,0.0102,0.0054,1244.444,0.0001285,0.0001285,0.0001285
4,468.78,132.79,4.462,-0.32295,0.0084,0.0082,0.0086,1244.444,0.0003511,0.0003511,0.0003511
5,116.21,165.19,4.427,0.0,0.0194,0.0246,0.0142,1244.444,0.0002592,0.0002592,0.0002592
6,399.09,153.39,4.64,-0.31059,0.0013,0.0022,0.0004,1244.444,0.000111,0.000111,0.000111
7,467.07,435.67,4.476,0.0,0.0028,0.004,0.0016,1244.444,0.00016,0.00016,0.00016
8,315.73,276.98,4.402,-0.31475,0.0021,0.0026,0.0016,1244.444,0.0002847,0.0002847,0.0002847
9,414.4,402.93,4.519,0.0,0.0032,0.0026,0.0038,1244.444,0.0001033,0.0001033,0.0001033
10,303.1,61.08,4.628,-0.31213,0.0265,0.006,0.047,1244.444,0.0002155,0.0002155,0.0002155
11,96.6,96.33,4.572,0.0,0.0905,0.173,0.008,1244.444,0.01104,0.01104,0.01104
12,301.28,262.39,4.464,-0.31549,0.0075,0.0026,0.0124,1244.444,0.0006315,0.0006315,0.0006315
13,362.17,90.93,4.573,0.0,0.0039,0.0042,0.0036,1244.444,0.0001502,0.0001502,0.0001502
14,372.57,439.46,4.604,0.0,0.012,0.0146,0.0094,1244.444,0.0005859,0.0005859,0.0005859
15,213.97,40.21,4.497,0.0,0.0181,0.019,0.0172,1244.444,0.0008191,0.0008191,0.0008191
16,483.74,156.66,4.513,0.0,0.0054,0.0056,0.0052,1244.444,0.0001191,0.0001191,0.0001191
17,274.29,43.16,4.676,0.0,0.0054,0.0062,0.0046,1244.444,0.0007769,0.0007769,0.0007769
18,434.33,57.03,4.515,-0.31437,0.0013,0.0016,0.001,1244.444,0.0001172,0.0001172,0.0001172
