Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,410.49,252.57,4.636,-0.31328,0.0064,0.01,0.0028,1244.444,0.0001185,0.0001185,0.0001185
1,405.02,309.25,4.736,-0.31292,0.0249,0.0354,0.0144,1244.444,0.0004036,0.0004036,0.0004036
2,223.52,161.09,4.819,-0.3113,0.0313,0.0272,0.0354,1244.444,0.0002369,0.0002369,0.0002369
3,217.32,203.35,4.747,-0.31115,0.0086,0.009,0.0082,1244.444,0.0001524,0.0001524,0.0001524
4,296.84,232.52,4.788,-0.31095,0.0141,0.0148,0.0134,1244.444,0.000192,0.000192,0.000192
5,246.83,119.42,4.851,-0.31057,0.0442,0.0272,0.0612,1244.444,0.0002666,0.0002666,0.0002666
6,345.82,101.95,4.9,-0.30906,0.1007,0.0924,0.109,1244.444,0.0001371,0.0001371,0.0001371
7,328.73,42.92,4.756,-0.311,0.0065,0.0074,0.0056,1244.444,0.0003525,0.0003525,0.0003525
8,265.86,43.89,4.813,-0.31335,0.0115,0.0134,0.0096,1244.444,0.0005969,0.0005969,0.0005969
9,448.72,64.24,4.638,-0.3224,0.0289,0.0254,0.0324,1244.444,0.0001843,0.0001843,0.0001843
10,165.11,143.99,4.804,-0.31123,0.006,0.0084,0.0036,1244.444,0.0001685,0.0001685,0.0001685
11,335.41,77.0,4.743,-0.31179,0.0092,0.011,0.0074,1244.444,0.0001096,0.0001096,0.0001096
12,441.73,344.46,4.626,-0.31372,0.0122,0.0122,0.0122,1244.444,0.0001987,0.0001987,0.0001987
13,549.31,290.14,4.557,-0.31378,0.039,0.0272,0.0508,1244.444,0.0001854,0.0001854,0.0001854
14,330.98,76.75,4.509,-0.31577,0.0119,0.0184,0.0054,1244.444,0.0002843,0.0002843,0.0002843
15,425.2,168.32,4.599,-0.32045,0.0468,0.053,0.0406,1244.444,0.0004907,0.0004907,0.0004907
16,290.63,31.2,4.937,-0.30883,0.0833,0.0726,0.094,1244.444,0.0007692,0.0007692,0.0007692
17,377.99,124.5,4.753,-0.31153,0.0077,0.0112,0.0042,1244.444,0.0004404,0.0004404,0.0004404
18,264.99,56.01,4.659,-0.28926,0.0265,0.0316,0.0214,1244.444,0.0001842,0.0001842,0.0001842
19,469.44,60.03,4.821,-0.31198,0.0385,0.0344,0.0426,1244.444,0.0001902,0.0001902,0.0001902
20,465.09,61.69,4.738,-0.31197,0.0314,0.0338,0.029,1244.444,0.0001845,0.0001845,0.0001845
21,355.38,26.74,4.774,-0.31143,0.0336,0.033,0.0342,1244.444,0.0002565,0.0002565,0.0002565
22,219.49,137.58,4.668,-0.31332,0.0089,0.0124,0.0054,1244.444,0.0001584,0.0001584,0.0001584
23,231.02,52.77,4.758,-0.31174,0.0349,0.0554,0.0144,1244.444,0.0004753,0.0004753,0.0004753
24,280.5,17.21,4.611,-0.31355,0.0379,0.0304,0.0454,1244.444,0.0002992,0.0002992,0.0002992
25,296.54,210.62,4.732,-0.31226,0.0238,0.0228,0.0248,1244.444,0.0001664,0.0001664,0.0001664
26,163.13,86.5,4.777,-0.31228,0.0046,0.0048,0.0044,1244.444,0.0002639,0.0002639,0.0002639
27,255.91,95.03,4.68,-0.31283,0.0111,0.0178,0.0044,1244.444,0.0002173,0.0002173,0.0002173
28,182.34,67.31,4.744,-0.27186,0.0469,0.0368,0.057,1244.444,0.0002615,0.0002615,0.0002615
29,368.91,139.43,4.792,-0.32426,0.0148,0.0186,0.011,1244.444,0.0002138,0.0002138,0.0002138
30,434.52,301.2,4.693,-0.31268,0.023,0.0314,0.0146,1244.444,0.0001395,0.0001395,0.0001395
31,325.54,32.75,5.058,-0.30701,0.0148,0.014,0.0156,1244.444,0.0004893,0.0004893,0.0004893
32,302.92,225.8,4.93,-0.30828,0.0319,0.036,0.0278,1244.444,0.000127,0.000127,0.000127
33,310.13,366.67,4.677,-0.31373,0.0091,0.0136,0.0046,1244.444,0.0003001,0.0003001,0.0003001
34,146.66,67.66,4.71,-0.2877,0.0615,0.04,0.083,1244.444,0.0004054,0.0004054,0.0004054
35,331.93,49.16,4.915,-0.3092,0.0095,0.0104,0.0086,1244.444,0.0003575,0.0003575,0.0003575
36,150.61,57.48,4.854,-0.31028,0.0081,0.0098,0.0064,1244.444,0.0001981,0.0001981,0.0001981
37,253.96,353.52,4.594,-0.31539,0.0137,0.0156,0.0118,1244.444,0.0002621,0.0002621,0.0002621
38,353.04,149.33,4.486,-0.31594,0.0099,0.0102,0.0096,1244.444,9.534e-05,9.534e-05,9.534e-05
39,432.31,164.16,4.574,-0.31403,0.0069,0.009,0.0048,1244.444,0.0003123,0.0003123,0.0003123
40,230.25,236.26,4.706,-0.31264,0.0082,0.0106,0.0058,1244.444,0.0002581,0.0002581,0.0002581
41,251.21,463.89,4.815,-0.31264,0.0052,0.0076,0.0028,1244.444,0.000132,0.000132,0.000132
42,419.07,254.74,4.655,-0.31429,0.0432,0.0468,0.0396,1244.444,8.384e-05,8.384e-05,8.384e-05
43,436.44,162.77,4.755,-0.31328,0.0122,0.018,0.0064,1244.444,0.0001291,0.0001291,0.0001291
44,138.2,212.11,4.868,-0.3105,0.0047,0.0056,0.0038,1244.444,0.0001302,0.0001302,0.0001302
45,413.3,342.51,4.763,-0.31105,0.0072,0.0062,0.0082,1244.444,0.0001792,0.0001792,0.0001792
46,462.14,234.64,4.674,-0.31335,0.0084,0.0114,0.0054,1244.444,0.0001445,0.0001445,0.0001445
47,348.62,215.94,4.795,-0.31225,0.0099,0.0094,0.0104,1244.444,0.0001088,0.0001088,0.0001088
48,344.37,301.11,4.707,-0.31165,0.0129,0.0156,0.0102,1244.444,0.0002738,0.0002738,0.0002738
49,222.99,132.24,4.811,-0.31113,0.01583,0.028,0.00367,1244.444,0.0002465,0.0002465,0.0002465
50,193.22,174.38,4.879,-0.30969,0.0105,0.0074,0.0136,1244.444,0.0002533,0.0002533,0.0002533
51,394.39,308.84,4.767,-0.31094,0.0117,0.0124,0.011,1244.444,0.0001263,0.0001263,0.0001263
52,202.17,74.02,4.855,-0.3096,0.0133,0.0104,0.0162,1244.444,0.0003711,0.0003711,0.0003711
53,293.39,293.61,4.768,-0.31056,0.0418,0.0622,0.0214,1244.444,0.0001267,0.0001267,0.0001267
54,154.4,59.86,4.822,-0.31041,0.0055,0.0062,0.0048,1244.444,0.0002232,0.0002232,0.0002232
55,271.87,181.02,4.907,-0.30999,0.006333,0.00967,0.003,1244.444,0.00093,0.00093,0.00093
56,146.85,18.38,4.455,-0.31804,0.0463,0.0522,0.0404,1244.444,0.00191,0.00191,0.00191
57,365.89,92.36,4.835,-0.31002,0.0184,0.0152,0.0216,1244.444,0.0002982,0.0002982,0.0002982
58,532.52,278.8,4.709,-0.31367,0.0154,0.0134,0.0174,1244.444,0.0001063,0.0001063,0.0001063
59,377.85,402.65,4.811,-0.31024,0.0066,0.0064,0.0068,1244.444,0.0001459,0.0001459,0.0001459
60,423.31,395.93,4.672,-0.31324,0.0054,0.007,0.0038,1244.444,0.0001099,0.0001099,0.0001099
61,266.72,408.56,4.902,-0.30996,0.0335,0.0538,0.0132,1244.444,0.000256,0.000256,0.000256
62,464.21,298.58,4.771,-0.31099,0.0239,0.0212,0.0266,1244.444,9.48e-05,9.48e-05,9.48e-05
63,252.93,209.92,4.995,-0.30845,0.0052,0.005,0.0054,1244.444,0.0001484,0.0001484,0.0001484
64,221.02,149.85,4.879,-0.31051,0.0057,0.0066,0.0048,1244.444,0.0001863,0.0001863,0.0001863
65,297.55,76.86,4.758,-0.31052,0.0193,0.0246,0.014,1244.444,0.0003715,0.0003715,0.0003715
66,136.24,64.98,4.81,-0.31092,0.0067,0.01,0.0034,1244.444,0.0001914,0.0001914,0.0001914
67,200.36,152.23,4.893,-0.31039,0.0078,0.0072,0.0084,1244.444,0.0002124,0.0002124,0.0002124
68,340.41,128.48,4.741,-0.3118,0.007333,0.00867,0.006,1244.444,0.0001415,0.0001415,0.0001415
69,243.77,19.42,4.837,-0.30965,0.0073,0.0058,0.0088,1244.444,0.0003539,0.0003539,0.0003539
70,384.27,193.54,4.709,-0.31145,0.0056,0.0068,0.0044,1244.444,0.000189,0.000189,0.000189
71,288.44,127.66,4.846,-0.31011,0.0386,0.036,0.0412,1244.444,0.0001807,0.0001807,0.0001807
72,250.61,222.24,4.875,-0.3092,0.0602,0.0734,0.047,1244.444,0.0001987,0.0001987,0.0001987
73,223.41,139.58,4.875,-0.31024,0.0199,0.0214,0.0184,1244.444,0.0002039,0.0002039,0.0002039
74,303.52,304.43,4.814,-0.3113,0.0023,0.0038,0.0008,1244.444,0.0001407,0.0001407,0.0001407
75,306.16,117.04,4.769,-0.31043,0.0414,0.0364,0.0464,1244.444,0.0001533,0.0001533,0.0001533
76,229.46,27.31,4.702,-0.31292,0.0207,0.016,0.0254,1244.444,0.0001475,0.0001475,0.0001475
77,493.45,237.11,4.807,-0.31079,0.0069,0.0086,0.0052,1244.444,0.0001099,0.0001099,0.0001099
78,115.59,376.92,4.861,-0.30955,0.0179,0.0208,0.015,1244.444,0.0001762,0.0001762,0.0001762
79,270.75,28.38,4.786,-0.31151,0.0056,0.007,0.0042,1244.444,0.0002089,0.0002089,0.0002089
80,126.37,141.84,5.043,-0.30792,0.0088,0.0066,0.011,1244.444,0.000207,0.000207,0.000207
81,317.11,168.27,4.961,-0.30881,0.0032,0.0048,0.0016,1244.444,0.00018,0.00018,0.00018
82,332.58,168.57,4.815,-0.31103,0.0038,0.006,0.0016,1244.444,0.0001619,0.0001619,0.0001619
83,260.96,49.45,4.738,-0.3138,0.0315,0.0508,0.0122,1244.444,0.00119,0.00119,0.00119
84,262.57,166.14,4.666,-0.31335,0.006,0.007,0.005,1244.444,0.0001838,0.0001838,0.0001838
85,467.88,108.37,4.745,-0.31197,0.015,0.0192,0.0108,1244.444,0.0002101,0.0002101,0.0002101
86,133.47,118.67,4.89,-0.30914,0.0044,0.0054,0.0034,1244.444,0.0002077,0.0002077,0.0002077
87,338.26,301.87,4.824,-0.30996,0.0088,0.0096,0.008,1244.444,0.000204,0.000204,0.000204
88,262.28,139.61,4.69,-0.31918,0.0052,0.0068,0.0036,1244.444,0.00021,0.00021,0.00021
89,198.86,160.81,4.948,-0.30883,0.0127,0.0118,0.0136,1244.444,0.0003632,0.0003632,0.0003632
90,206.77,174.29,4.803,-0.31023,0.0091,0.013,0.0052,1244.444,0.000771,0.000771,0.000771
91,345.04,283.68,4.893,-0.30983,0.006,0.0062,0.0058,1244.444,0.0001103,0.0001103,0.0001103
92,327.92,203.45,4.828,-0.31037,0.0114,0.0148,0.008,1244.444,0.0002866,0.0002866,0.0002866
93,169.35,33.15,4.91,-0.30922,0.0098,0.01,0.0096,1244.444,0.0002274,0.0002274,0.0002274
94,303.65,377.56,4.72,-0.31212,0.0044,0.0056,0.0032,1244.444,0.0001264,0.0001264,0.0001264
95,157.01,162.85,4.802,-0.31134,0.0106,0.0132,0.008,1244.444,0.0005817,0.0005817,0.0005817
96,255.55,168.95,4.853,-0.3072,0.01,0.012,0.008,1244.444,0.0003196,0.0003196,0.0003196
97,292.58,291.84,4.95,-0.30871,0.013,0.0122,0.0138,1244.444,0.0002889,0.0002889,0.0002889
98,354.26,240.92,4.775,-0.31129,0.0147,0.013,0.0164,1244.444,0.0001709,0.0001709,0.0001709
99,396.55,212.27,4.832,-0.31021,0.0117,0.0124,0.011,1244.444,0.0001747,0.0001747,0.0001747
100,202.5,340.33,4.649,-0.31432,0.01,0.0096,0.0104,1244.444,0.0001446,0.0001446,0.0001446
101,230.38,68.19,4.844,-0.31062,0.0034,0.0048,0.002,1244.444,0.0002116,0.0002116,0.0002116
102,374.51,227.4,4.787,-0.31093,0.0126,0.014,0.0112,1244.444,0.0001887,0.0001887,0.0001887
103,305.71,111.57,4.695,-0.31226,0.0043,0.0054,0.0032,1244.444,0.0001685,0.0001685,0.0001685
104,204.25,243.98,4.784,-0.31223,0.0037,0.0052,0.0022,1244.444,0.0002138,0.0002138,0.0002138
105,172.66,39.34,4.883,-0.30992,0.015,0.0196,0.0104,1244.444,0.0003114,0.0003114,0.0003114
