Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,101.25,12.97,5.088,-0.30783,0.0068,0.0032,0.0104,864.0,0.0002526,0.0002526,0.0002526
1,140.87,88.85,4.981,-0.30902,0.0222,0.007,0.0374,864.0,0.0001998,0.0001998,0.0001998
2,109.04,17.88,4.892,-0.3104,0.0232,0.0338,0.0126,864.0,0.0003995,0.0003995,0.0003995
3,52.5,24.8,4.944,-0.27711,0.0929,0.0948,0.091,864.0,0.0008621,0.0008621,0.0008621
4,92.89,108.19,4.987,-0.32195,0.3537,0.3292,0.3782,864.0,0.00135,0.00135,0.00135
5,137.8,147.49,4.882,-0.31039,0.0821,0.0804,0.0838,864.0,0.0006247,0.0006247,0.0006247
6,119.79,148.21,4.969,-0.30806,0.0867,0.052,0.1214,864.0,0.0003158,0.0003158,0.0003158
7,74.94,44.96,5.015,-0.30824,0.0073,0.0106,0.004,864.0,0.0004291,0.0004291,0.0004291
8,122.85,113.93,5.111,-0.3073,0.0209,0.0234,0.0184,864.0,0.0003042,0.0003042,0.0003042
9,118.16,100.65,4.972,-0.30941,0.2182,0.2206,0.2158,864.0,0.00283,0.00283,0.00283
10,149.74,126.24,4.876,-0.31036,0.0409,0.0474,0.0344,864.0,0.00729,0.00729,0.00729
11,109.2,43.93,5.132,-0.30673,0.0295,0.0322,0.0268,864.0,0.00565,0.00565,0.00565
12,177.39,138.08,4.83,-0.31113,0.4019,0.3934,0.4104,864.0,0.00144,0.00144,0.00144
13,87.65,13.82,4.95,-0.30876,0.0021,0.0042,0.0,864.0,0.0002293,0.0002293,0.0002293
14,60.8,102.39,4.995,-0.30886,0.012,0.0108,0.0132,864.0,0.0002738,0.0002738,0.0002738
15,72.4,68.91,5.118,-0.30738,0.0065,0.008,0.005,864.0,0.00177,0.00177,0.00177
16,131.52,176.39,4.918,-0.3091,0.0074,0.0072,0.0076,864.0,0.0001921,0.0001921,0.0001921
17,155.22,165.0,5.003,-0.30763,0.0288,0.0376,0.02,864.0,0.0003209,0.0003209,0.0003209
