Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,116.89,11.91,5.088,-0.30783,0.0047,0.0042,0.0052,864.0,0.0002125,0.0002125,0.0002125
1,152.82,91.27,4.981,-0.30902,0.0031,0.0042,0.002,864.0,0.0001657,0.0001657,0.0001657
2,108.59,41.13,4.892,-0.3104,0.0161,0.0216,0.0106,864.0,0.0002548,0.0002548,0.0002548
3,88.65,26.9,4.944,-0.27711,0.0854,0.0906,0.0802,864.0,0.0004807,0.0004807,0.0004807
4,109.4,84.81,4.987,-0.32195,0.3554,0.3064,0.4044,864.0,0.00108,0.00108,0.00108
5,112.06,196.55,4.882,-0.31039,0.0884,0.0956,0.0812,864.0,0.0005247,0.0005247,0.0005247
6,30.19,91.75,4.969,-0.30806,0.0487,0.0558,0.0416,864.0,0.0002647,0.0002647,0.0002647
7,88.7,59.54,5.015,-0.30824,0.0089,0.0058,0.012,864.0,0.0003521,0.0003521,0.0003521
8,51.57,124.43,5.111,-0.3073,0.0129,0.0164,0.0094,864.0,0.0002987,0.0002987,0.0002987
9,110.1,98.17,4.972,-0.30941,0.1695,0.1622,0.1768,864.0,0.00571,0.00571,0.00571
10,82.17,108.65,4.876,-0.31036,0.0371,0.042,0.0322,864.0,0.00536,0.00536,0.00536
11,130.94,56.63,5.132,-0.30673,0.0234,0.0204,0.0264,864.0,0.00459,0.00459,0.00459
12,167.35,140.96,4.831,-0.31113,0.4094,0.4462,0.3726,864.0,0.00167,0.00167,0.00167
13,114.01,12.11,4.95,-0.30876,0.0028,0.0054,0.0002,864.0,0.0002925,0.0002925,0.0002925
14,91.39,133.31,4.995,-0.30886,0.009,0.0136,0.0044,864.0,0.0002054,0.0002054,0.0002054
15,102.83,63.65,5.118,-0.30738,0.0073,0.009,0.0056,864.0,0.00306,0.00306,0.00306
16,111.87,210.54,4.918,-0.3091,0.0064,0.0108,0.002,864.0,0.0001774,0.0001774,0.0001774
17,154.01,175.48,5.003,-0.30763,0.006,0.0114,0.0006,864.0,0.0003194,0.0003194,0.0003194
18,122.73,144.6,4.865,-0.31125,0.0488,0.0538,0.0438,864.0,0.0003098,0.0003098,0.0003098
