Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,227.29,441.43,4.656,-0.31111,0.054,0.1042,0.0038,1244.444,0.0047,0.0047,0.0047
1,498.2,346.52,4.535,0.0,0.0019,0.0024,0.0014,1244.444,0.0001377,0.0001377,0.0001377
2,264.88,110.71,4.68,-0.31073,0.0039,0.0052,0.0026,1244.444,0.000116,0.000116,0.000116
3,454.51,165.1,4.607,0.0,0.0062,0.0066,0.0058,1244.444,0.0001443,0.0001443,0.0001443
4,335.19,80.59,4.462,-0.32295,0.12,0.082,0.158,1244.444,0.0003094,0.0003094,0.0003094
5,104.25,166.6,4.427,0.0,0.007,0.0102,0.0038,1244.444,0.0002518,0.0002518,0.0002518
6,440.76,175.52,4.64,-0.31059,0.0019,0.0018,0.002,1244.444,0.0001107,0.0001107,0.0001107
7,479.94,461.31,4.476,0.0,0.0054,0.005,0.0058,1244.444,8.679e-05,8.679e-05,8.679e-05
8,311.19,258.35,4.402,-0.31475,0.0023,0.0032,0.0014,1244.444,0.0002976,0.0002976,0.0002976
9,554.09,352.02,4.519,0.0,0.0056,0.0056,0.0056,1244.444,0.0001518,0.0001518,0.0001518
10,294.46,59.66,4.628,-0.31213,0.0026,0.0034,0.0018,1244.444,0.0001203,0.0001203,0.0001203
11,291.51,60.33,4.572,0.0,0.0892,0.1614,0.017,1244.444,0.01622,0.01622,0.01622
12,271.33,342.73,4.464,-0.31549,0.0135,0.0024,0.0246,1244.444,0.0001014,0.0001014,0.0001014
13,317.33,84.33,4.573,0.0,0.0042,0.0052,0.0032,1244.444,0.0001475,0.0001475,0.0001475
14,252.05,329.25,4.604,0.0,0.0198,0.0166,0.023,1244.444,0.0007307,0.0007307,0.0007307
15,334.58,58.74,4.497,0.0,0.418,0.469,0.367,1244.444,0.02772,0.02772,0.02772
16,447.31,96.75,4.513,0.0,0.0126,0.0216,0.0036,1244.444,0.0002104,0.0002104,0.0002104
17,123.1,44.3,4.676,0.0,0.0098,0.0144,0.0052,1244.444,0.0006168,0.0006168,0.0006168
18,396.09,51.41,4.515,-0.31437,0.0025,0.0038,0.0012,1244.444,0.0001106,0.0001106,0.0001106
19,324.14,225.39,4.444,0.0,0.0077,0.0094,0.006,1244.444,0.000107,0.000107,0.000107
20,634.44,235.7,4.341,-0.31506,0.026,0.026,0.026,1244.444,0.0001786,0.0001786,0.0001786
21,350.74,179.8,4.485,0.0,0.0159,0.0162,0.0156,1244.444,0.0001219,0.0001219,0.0001219
22,406.3,332.25,4.383,-0.3144,0.09,0.058,0.122,1244.444,0.0002266,0.0002266,0.0002266
23,341.11,44.44,4.532,0.0,0.0084,0.0084,0.0084,1244.444,0.0008459,0.0008459,0.0008459
24,324.16,88.57,4.646,-0.31097,0.014,0.005,0.023,1244.444,0.0002896,0.0002896,0.0002896
