Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
41,280.01,329.95,4.576,-0.31168,0.0044,0.0044,0.0044,1244.444,0.000145,0.000145,0.000145
42,334.97,97.75,4.641,0.0,0.0017,0.0028,0.0006,1244.444,0.000443,0.000443,0.000443
43,426.85,157.9,4.523,-0.32382,0.036,0.015,0.057,1244.444,0.0001496,0.0001496,0.0001496
44,365.81,265.61,4.595,-0.31574,0.166,0.143,0.189,1244.444,0.0004035,0.0004035,0.0004035
45,347.63,109.58,4.63,-0.35528,0.037,0.013,0.061,1244.444,0.0001954,0.0001954,0.0001954
46,199.79,40.91,4.71,0.0,0.0074,0.0086,0.0062,1244.444,0.0003005,0.0003005,0.0003005
47,205.82,83.23,4.676,0.0,0.092,0.087,0.097,1244.444,0.0003488,0.0003488,0.0003488
48,279.31,42.96,4.625,0.0,0.007,0.0042,0.0098,1244.444,0.0002682,0.0002682,0.0002682
49,225.14,74.21,4.582,-0.32008,0.0192,0.0194,0.019,1244.444,0.0002103,0.0002103,0.0002103
50,429.09,158.27,4.457,0.0,0.0031,0.0036,0.0026,1244.444,0.0001814,0.0001814,0.0001814
51,382.64,62.75,4.565,-0.29895,0.0285,0.0152,0.0418,1244.444,0.0003732,0.0003732,0.0003732
52,307.94,29.96,4.444,0.0,0.0534,0.0148,0.092,1244.444,0.0003868,0.0003868,0.0003868
53,400.54,407.83,4.622,0.0,0.0039,0.0044,0.0034,1244.444,0.0001056,0.0001056,0.0001056
54,418.18,0.0,4.501,0.0,0.01,0.0108,0.0092,1244.444,0.0003717,0.0003717,0.0003717
55,89.15,24.09,4.686,0.0,0.0027,0.0042,0.0012,1244.444,0.0002678,0.0002678,0.0002678
56,341.1,263.6,4.554,-0.31304,0.0039,0.006,0.0018,1244.444,0.0004412,0.0004412,0.0004412
57,213.86,36.22,4.64,0.0,0.0072,0.0126,0.0018,1244.444,0.00104,0.00104,0.00104
58,217.22,35.64,4.609,-0.31283,0.0062,0.0102,0.0022,1244.444,0.0004598,0.0004598,0.0004598
59,255.9,62.61,4.77,0.0,0.0019,0.0028,0.001,1244.444,0.0002584,0.0002584,0.0002584
60,411.94,241.34,4.518,-0.3137,0.1714,0.1934,0.1494,1244.444,0.0002001,0.0002001,0.0002001
61,294.99,72.06,4.701,0.0,0.2351,0.2352,0.235,1244.444,0.0003786,0.0003786,0.0003786
62,248.6,0.0,4.667,-0.29109,0.0128,0.0154,0.0102,1244.444,0.0002712,0.0002712,0.0002712
63,307.61,155.63,4.507,0.0,0.0024,0.002,0.0028,1244.444,0.0003405,0.0003405,0.0003405
64,334.02,61.18,4.463,-0.313,0.0026,0.004,0.0012,1244.444,0.0002265,0.0002265,0.0002265
65,294.14,306.8,4.615,0.0,0.0031,0.006,0.0002,1244.444,0.0001857,0.0001857,0.0001857
66,255.17,97.36,4.651,0.0,0.0257,0.0254,0.026,1244.444,0.00295,0.00295,0.00295
67,315.77,96.26,4.714,0.0,0.0048,0.0064,0.0032,1244.444,0.0001844,0.0001844,0.0001844
68,329.28,103.81,4.613,-0.31209,0.0057,0.0078,0.0036,1244.444,0.0001702,0.0001702,0.0001702
69,362.56,153.49,4.551,0.0,0.0021,0.003,0.0012,1244.444,0.0001363,0.0001363,0.0001363
70,367.11,60.87,4.712,-0.31002,0.001,0.0016,0.0004,1244.444,0.0001582,0.0001582,0.0001582
71,400.82,28.49,4.543,0.0,0.0107,0.0094,0.012,1244.444,0.0002794,0.0002794,0.0002794
72,190.91,235.66,4.577,0.0,0.0025,0.004,0.001,1244.444,0.0001434,0.0001434,0.0001434
73,263.17,123.85,4.822,0.0,0.005,0.007,0.003,1244.444,0.0001617,0.0001617,0.0001617
74,298.5,248.29,4.61,0.0,0.033,0.0396,0.0264,1244.444,0.0001068,0.0001068,0.0001068
75,269.84,146.05,4.787,-0.3086,0.0023,0.003,0.0016,1244.444,0.0001518,0.0001518,0.0001518
76,111.85,163.69,4.683,0.0,0.0027,0.0038,0.0016,1244.444,0.0002055,0.0002055,0.0002055
77,320.91,263.86,4.577,-0.31325,0.0026,0.005,0.0002,1244.444,0.0003382,0.0003382,0.0003382
78,517.26,229.48,4.483,0.0,0.0012,0.0022,0.0002,1244.444,9.061e-05,9.061e-05,9.061e-05
79,340.76,66.44,4.565,-0.28001,0.1027,0.1004,0.105,1244.444,0.0003194,0.0003194,0.0003194
80,291.72,33.75,4.6,0.0,0.3132,0.149,0.4774,1244.444,0.0003273,0.0003273,0.0003273
81,295.95,83.59,4.499,-0.31479,0.0123,0.0132,0.0114,1244.444,0.0001832,0.0001832,0.0001832
82,326.8,102.12,4.602,-0.3276,0.0092,0.0124,0.006,1244.444,0.0003301,0.0003301,0.0003301
83,377.52,43.72,4.636,-0.31169,0.0065,0.0094,0.0036,1244.444,0.0002706,0.0002706,0.0002706
84,246.52,50.57,4.723,0.0,0.013,0.0118,0.0142,1244.444,0.0002382,0.0002382,0.0002382
85,285.47,175.63,4.587,-0.31183,0.0082,0.0122,0.0042,1244.444,0.0001559,0.0001559,0.0001559
86,217.52,61.55,4.757,0.0,0.0148,0.012,0.0176,1244.444,0.0004957,0.0004957,0.0004957
87,201.49,40.67,4.725,-0.30958,0.0113,0.0214,0.0012,1244.444,0.00133,0.00133,0.00133
88,308.54,39.51,4.566,-0.36821,0.0295,0.0512,0.0078,1244.444,0.0003531,0.0003531,0.0003531
89,229.79,67.77,4.797,-0.30874,0.0328,0.0346,0.031,1244.444,0.0001591,0.0001591,0.0001591
90,305.37,289.04,4.704,0.0,0.0031,0.004,0.0022,1244.444,0.0001541,0.0001541,0.0001541
91,355.41,49.28,4.709,0.0,0.0504,0.0502,0.0506,1244.444,0.0002258,0.0002258,0.0002258
92,77.85,45.22,4.73,0.0,0.0029,0.0034,0.0024,1244.444,0.0002585,0.0002585,0.0002585
93,290.33,139.99,4.678,0.0,0.0086,0.0118,0.0054,1244.444,0.0004364,0.0004364,0.0004364
94,156.03,171.61,4.876,-0.30795,0.0058,0.005,0.0066,1244.444,0.0001802,0.0001802,0.0001802
95,240.38,30.6,4.597,-0.31185,0.0101,0.0134,0.0068,1244.444,0.0001555,0.0001555,0.0001555
96,162.41,268.74,4.733,-0.30895,0.0019,0.0022,0.0016,1244.444,0.0001093,0.0001093,0.0001093
97,322.78,209.59,4.807,0.0,0.0038,0.0062,0.0014,1244.444,0.000156,0.000156,0.000156
98,315.25,30.39,4.609,-0.31259,0.011,0.0134,0.0086,1244.444,0.0004784,0.0004784,0.0004784
99,288.27,70.46,4.574,0.0,0.0137,0.0188,0.0086,1244.444,0.0002537,0.0002537,0.0002537
100,285.25,55.39,4.647,-0.3109,0.0025,0.0032,0.0018,1244.444,0.0002549,0.0002549,0.0002549
101,261.72,185.67,4.724,0.0,0.0027,0.0048,0.0006,1244.444,0.0001532,0.0001532,0.0001532
102,331.35,261.3,4.604,-0.31233,0.0351,0.0386,0.0316,1244.444,0.0001292,0.0001292,0.0001292
103,221.52,126.29,4.664,0.0,0.0049,0.0076,0.0022,1244.444,0.0001956,0.0001956,0.0001956
104,213.97,0.0,4.802,-0.30894,0.0343,0.037,0.0316,1244.444,0.0004423,0.0004423,0.0004423
105,259.95,85.55,4.749,0.0,0.0325,0.0382,0.0268,1244.444,0.00169,0.00169,0.00169
106,238.55,136.39,4.719,-0.29787,0.06,0.061,0.059,1244.444,0.0005663,0.0005663,0.0005663
107,75.9,30.71,4.615,0.0,0.0265,0.048,0.005,1244.444,0.01481,0.01481,0.01481
108,430.11,328.53,4.546,-0.31218,0.076,0.029,0.123,1244.444,0.0001984,0.0001984,0.0001984
109,34.74,25.95,4.875,0.0,0.0246,0.0298,0.0194,1244.444,0.0008301,0.0008301,0.0008301
110,349.01,45.49,4.806,0.0,0.019,0.0154,0.0226,1244.444,0.0002945,0.0002945,0.0002945
111,99.48,64.39,4.769,0.0,0.0118,0.0162,0.0074,1244.444,0.0003344,0.0003344,0.0003344
112,315.27,274.96,4.584,0.0,0.0053,0.0088,0.0018,1244.444,0.0002181,0.0002181,0.0002181
113,236.47,89.34,4.656,-0.31079,0.0056,0.0094,0.0018,1244.444,0.0003156,0.0003156,0.0003156
114,237.35,23.09,4.782,0.0,0.0249,0.0024,0.0474,1244.444,0.0001678,0.0001678,0.0001678
115,317.19,188.69,4.71,-0.30971,0.0067,0.012,0.0014,1244.444,0.000367,0.000367,0.000367
116,207.99,162.96,4.959,0.0,0.003,0.005,0.001,1244.444,0.0001712,0.0001712,0.0001712
117,226.19,65.47,4.832,-0.30822,0.0103,0.01,0.0106,1244.444,0.0002398,0.0002398,0.0002398
118,227.96,262.26,4.749,0.0,0.004,0.0056,0.0024,1244.444,0.0001394,0.0001394,0.0001394
119,340.01,245.63,4.611,-0.31637,0.0018,0.0028,0.0008,1244.444,0.0001446,0.0001446,0.0001446
120,275.13,277.49,4.5,0.0,0.0028,0.0048,0.0008,1244.444,0.0003603,0.0003603,0.0003603
121,347.51,105.17,4.621,-0.31075,0.0279,0.0272,0.0286,1244.444,0.0001195,0.0001195,0.0001195
122,227.49,190.64,4.688,0.0,0.0155,0.012,0.019,1244.444,0.0001836,0.0001836,0.0001836
123,157.74,147.47,4.731,-0.30912,0.0645,0.0706,0.0584,1244.444,0.0001861,0.0001861,0.0001861
124,231.55,42.58,4.635,0.0,0.0121,0.0178,0.0064,1244.444,0.0001902,0.0001902,0.0001902
125,205.37,270.63,4.737,-0.30847,0.0684,0.067,0.0698,1244.444,0.0004198,0.0004198,0.0004198
126,306.16,103.03,4.703,0.0,0.0074,0.0078,0.007,1244.444,0.0002383,0.0002383,0.0002383
