Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,110.83,12.03,5.088,-0.30783,0.0107,0.0088,0.0126,864.0,0.000275,0.000275,0.000275
1,137.31,99.85,4.981,-0.30902,0.0064,0.0044,0.0084,864.0,0.000189,0.000189,0.000189
2,104.39,44.85,4.892,-0.3104,0.0115,0.0122,0.0108,864.0,0.0002283,0.0002283,0.0002283
3,73.29,23.93,4.944,-0.27711,0.1127,0.1178,0.1076,864.0,0.0006154,0.0006154,0.0006154
4,166.0,102.83,4.987,-0.32195,0.3347,0.3076,0.3618,864.0,0.00169,0.00169,0.00169
5,95.0,261.53,4.882,-0.31039,0.0916,0.0966,0.0866,864.0,0.0005211,0.0005211,0.0005211
6,93.95,103.73,4.969,-0.30806,0.0913,0.0736,0.109,864.0,0.0003174,0.0003174,0.0003174
7,84.78,63.92,5.015,-0.30824,0.0074,0.009,0.0058,864.0,0.0003246,0.0003246,0.0003246
8,34.96,52.49,5.111,-0.3073,0.0214,0.0232,0.0196,864.0,0.0004599,0.0004599,0.0004599
9,107.48,82.39,4.972,-0.30941,0.1693,0.1688,0.1698,864.0,0.00832,0.00832,0.00832
10,141.31,130.68,4.876,-0.31036,0.0456,0.0616,0.0296,864.0,0.00647,0.00647,0.00647
11,150.35,53.57,5.132,-0.30673,0.0323,0.0266,0.038,864.0,0.00355,0.00355,0.00355
12,86.19,75.04,4.83,-0.31113,0.401,0.4414,0.3606,864.0,0.00113,0.00113,0.00113
13,95.64,12.8,4.95,-0.30876,0.0043,0.0044,0.0042,864.0,0.0002807,0.0002807,0.0002807
14,86.94,116.52,4.995,-0.30886,0.0102,0.009,0.0114,864.0,0.0001988,0.0001988,0.0001988
15,80.0,70.27,5.118,-0.30738,0.0062,0.008,0.0044,864.0,0.00173,0.00173,0.00173
16,124.2,192.28,4.918,-0.3091,0.0102,0.0078,0.0126,864.0,0.0001722,0.0001722,0.0001722
17,191.72,143.24,5.003,-0.30763,0.0168,0.0128,0.0208,864.0,0.0003165,0.0003165,0.0003165
18,107.1,149.01,4.865,-0.31125,0.0451,0.0512,0.039,864.0,0.0003792,0.0003792,0.0003792
19,102.53,127.74,5.104,-0.30768,0.0024,0.004,0.0008,864.0,0.0006246,0.0006246,0.0006246
20,91.2,143.08,4.902,-0.30965,0.0094,0.0104,0.0084,864.0,0.0002365,0.0002365,0.0002365
21,58.06,139.67,5.04,-0.30739,0.0036,0.0058,0.0014,864.0,0.0002594,0.0002594,0.0002594
22,76.06,47.96,4.979,-0.30076,0.0285,0.0216,0.0354,864.0,0.0002409,0.0002409,0.0002409
23,97.19,137.21,5.033,-0.30851,0.0209,0.0244,0.0174,864.0,0.000227,0.000227,0.000227
24,159.96,156.47,4.766,-0.30398,0.0469,0.0536,0.0402,864.0,0.00328,0.00328,0.00328
25,112.21,119.07,4.87,-0.31089,0.0084,0.011,0.0058,864.0,0.0002329,0.0002329,0.0002329
26,110.89,164.55,4.999,-0.30886,0.0024,0.0038,0.001,864.0,0.0005556,0.0005556,0.0005556
27,110.64,60.36,5.077,-0.30693,0.051,0.0578,0.0442,864.0,0.0002443,0.0002443,0.0002443
28,91.92,90.43,5.198,-0.30578,0.0033,0.0052,0.0014,864.0,0.0002181,0.0002181,0.0002181
29,66.91,18.69,4.994,-0.30757,0.0081,0.0074,0.0088,864.0,0.0002186,0.0002186,0.0002186
30,159.98,172.17,5.083,-0.30708,0.0023,0.0044,0.0002,864.0,0.0003774,0.0003774,0.0003774
31,76.6,58.4,5.129,-0.30656,0.0031,0.0054,0.0008,864.0,0.0003544,0.0003544,0.0003544
32,109.85,31.97,5.204,-0.30413,0.0029,0.005,0.0008,864.0,0.0002499,0.0002499,0.0002499
33,116.12,65.57,4.953,-0.30938,0.0222,0.0206,0.0238,864.0,0.0002593,0.0002593,0.0002593
34,98.28,138.35,4.937,-0.30923,0.0241,0.0138,0.0344,864.0,0.0002703,0.0002703,0.0002703
35,120.19,47.5,5.074,-0.30721,0.0016,0.0028,0.0004,864.0,0.0002221,0.0002221,0.0002221
36,109.62,128.38,5.102,-0.30593,0.0069,0.0108,0.003,864.0,0.0004262,0.0004262,0.0004262
37,62.87,70.86,5.168,-0.30222,0.0376,0.0466,0.0286,864.0,0.0011,0.0011,0.0011
38,75.42,90.45,5.106,-0.30753,0.0077,0.0102,0.0052,864.0,0.0002717,0.0002717,0.0002717
39,124.38,154.35,5.018,-0.30838,0.0306,0.0162,0.045,864.0,0.000262,0.000262,0.000262
40,74.68,15.4,5.163,-0.30613,0.008,0.0098,0.0062,864.0,0.0003221,0.0003221,0.0003221
41,97.16,44.41,5.093,-0.30775,0.0166,0.0154,0.0178,864.0,0.0003497,0.0003497,0.0003497
42,72.15,114.26,4.925,-0.30938,0.0301,0.0512,0.009,864.0,0.0002963,0.0002963,0.0002963
43,131.02,135.23,5.033,-0.30812,0.0292,0.004,0.0544,864.0,0.0002511,0.0002511,0.0002511
44,52.55,63.5,5.116,-0.30753,0.0049,0.0064,0.0034,864.0,0.0003488,0.0003488,0.0003488
45,130.09,134.34,4.88,-0.30948,0.0526,0.0714,0.0338,864.0,0.0002153,0.0002153,0.0002153
46,52.04,100.47,5.145,-0.30658,0.0033,0.0064,0.0002,864.0,0.0003585,0.0003585,0.0003585
47,85.5,21.94,5.001,-0.30885,0.0091,0.0118,0.0064,864.0,0.000272,0.000272,0.000272
48,144.65,130.72,4.934,-0.309,0.009,0.008,0.01,864.0,0.0002186,0.0002186,0.0002186
49,95.8,96.57,5.116,-0.30701,0.0026,0.0044,0.0008,864.0,0.0002732,0.0002732,0.0002732
50,118.89,174.8,5.017,-0.30795,0.0586,0.0376,0.0796,864.0,0.000251,0.000251,0.000251
51,125.92,87.41,5.209,-0.30446,0.0046,0.0074,0.0018,864.0,0.0002256,0.0002256,0.0002256
52,62.82,54.92,5.016,-0.30785,0.0063,0.012,0.0006,864.0,0.0002502,0.0002502,0.0002502
53,60.81,12.26,5.048,-0.30705,0.016,0.017,0.015,864.0,0.00151,0.00151,0.00151
54,100.47,109.19,5.024,-0.30335,0.044,0.032,0.056,864.0,0.0001951,0.0001951,0.0001951
55,79.52,112.11,5.197,-0.30556,0.0034,0.006,0.0008,864.0,0.0007513,0.0007513,0.0007513
56,42.91,66.86,5.188,-0.30564,0.0077,0.01,0.0054,864.0,0.0004507,0.0004507,0.0004507
57,88.06,57.06,5.093,-0.30621,0.0081,0.0116,0.0046,864.0,0.0002522,0.0002522,0.0002522
58,131.95,93.25,4.965,-0.30941,0.0079,0.0102,0.0056,864.0,0.0001969,0.0001969,0.0001969
59,90.63,78.8,5.019,-0.30794,0.0058,0.0062,0.0054,864.0,0.0002381,0.0002381,0.0002381
60,70.3,57.72,5.141,-0.30605,0.0122,0.0184,0.006,864.0,0.0002866,0.0002866,0.0002866
61,135.63,162.54,4.875,-0.3101,0.005,0.002,0.008,864.0,0.0001475,0.0001475,0.0001475
62,124.76,177.54,4.961,-0.30931,0.005,0.002,0.008,864.0,0.0001865,0.0001865,0.0001865
63,98.15,122.16,5.045,-0.30798,0.008,0.0058,0.0102,864.0,0.0001913,0.0001913,0.0001913
64,97.16,98.37,5.258,-0.30505,0.025,0.034,0.016,864.0,0.0004437,0.0004437,0.0004437
65,105.63,146.73,5.101,-0.30611,0.01,0.01,0.01,864.0,0.0002569,0.0002569,0.0002569
66,113.17,79.24,5.234,-0.29458,0.0158,0.0206,0.011,864.0,0.0022,0.0022,0.0022
67,102.37,117.13,4.912,-0.30058,0.0926,0.096,0.0892,864.0,0.0002769,0.0002769,0.0002769
68,103.94,65.35,5.136,-0.30448,0.0068,0.008,0.0056,864.0,0.0002123,0.0002123,0.0002123
69,155.51,205.87,4.944,-0.30828,0.0162,0.0104,0.022,864.0,0.0001543,0.0001543,0.0001543
70,121.5,73.67,5.155,-0.30506,0.0056,0.0084,0.0028,864.0,0.0002091,0.0002091,0.0002091
71,106.77,109.92,5.119,-0.31568,0.0835,0.0876,0.0794,864.0,0.0004235,0.0004235,0.0004235
